hmdb_id,smiles,pubchem_cid,inchikey
HMDB0010687,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@H](CO)O,53480643,VIOWOHCJGLIEBH-TVFHYZSLSA-N
HMDB0010688,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,53480644,UNQOLDUQLHMVPJ-VBIBJVFYSA-N
HMDB0010689,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,52926689,CXLZYQKWZLBZEB-JRJQDFDNSA-N
HMDB0010691,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](OC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(OCC(O)COP(=O)(OC[C@H](OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC)O)O,46931152,TWHQNHQPSCPQNY-WVRHUKEESA-N
HMDB0010692,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(OCC(O)COP(=O)(OC[C@H](OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)O)O,5283539,LSHJMDWWJIYXEM-XGJIDDIWSA-N
HMDB0010717,CCCC(=O)CC(=O)O,439658,BDCLDNALSPBWPQ-UHFFFAOYSA-N
HMDB0010718,CCC[C@H](CC(=O)O)O,10197713,HPMGFDVTYHWBAG-RXMQYKEDSA-N
HMDB0010719,CCC/C=C/C(=O)O,5282707,NIONDZDPPYHYKY-SNAWJCMRSA-N
HMDB0010720,C/C=C/C(=O)O,637090,LDHQCZJRKDOVOX-NSCUHMNNSA-N
HMDB0010721,CCCCCC(=O)CC(=O)O,128859,FWNRRWJFOZIGQZ-UHFFFAOYSA-N
HMDB0010724,CCCCCCCC(=O)CC(=O)O,5282982,YXTHWTPUTHTODU-UHFFFAOYSA-N
HMDB0010725,CCCCCCC[C@H](CC(=O)O)O,5312798,FYSSBMZUBSBFJL-SECBINFHSA-N
HMDB0010726,CCCCCCC/C=C/C(=O)O,5282724,WXBXVVIUZANZAU-CMDGGOBGSA-N
HMDB0010727,CCCCCCCCCC(=O)CC(=O)O,439717,DZHSPYMHDVROSM-UHFFFAOYSA-N
HMDB0010728,CCCCCCCCC[C@H](CC(=O)O)O,5312804,MUCMKTPAZLSKTL-LLVKDONJSA-N
HMDB0010729,CCCCCCCCC/C=C/C(=O)O,5282729,PAWGRNGPMLVJQH-ZHACJKMWSA-N
HMDB0010730,CCCCCCCCCCCC(=O)CC(=O)O,454064,XLKOZYOVXNPWGT-UHFFFAOYSA-N
HMDB0010731,CCCCCCCCCCC[C@H](CC(=O)O)O,5288266,ATRNZOYKSNPPBF-CYBMUJFWSA-N
HMDB0010732,CCCCCCCCCCC/C=C/C(=O)O,5282738,IBYFOBGPNPINBU-OUKQBFOZSA-N
HMDB0010733,CCCCCCCCCCCCCC(=O)CC(=O)O,5282997,ASICPMTWQSESKX-UHFFFAOYSA-N
HMDB0010734,CCCCCCCCCCCCC[C@H](CC(=O)O)O,15569776,CBWALJHXHCJYTE-OAHLLOKOSA-N
HMDB0010735,CCCCCCCCCCCCC/C=C/C(=O)O,5282743,ZVRMGCSSSYZGSM-CCEZHUSRSA-N
HMDB0010736,CCCCCCCCCCCCCCCC(=O)CC(=O)O,5283005,YQGGUZWHNVQJMF-UHFFFAOYSA-N
HMDB0010737,CCCCCCCCCCCCCCC[C@H](CC(=O)O)O,5312838,POMQYTSPMKEQNB-QGZVFWFLSA-N
HMDB0011105,CC(=O)NC1=C(NC(=O)N(C1=O)C)NC=O,108214,RDZNZFGKEVDNPK-UHFFFAOYSA-N
HMDB0011107,CN1C2=C(NC(=O)NC2=O)NC1=O,69160,YHNNPKUFPWLTOP-UHFFFAOYSA-N
HMDB0011111,C(C=O)C(=O)O,868,OAKURXIZZOAYBC-UHFFFAOYSA-N
HMDB0011116,CC(C)CCCC(C)CCCC(C)CCC/C(=C/COP(=O)(O)OP(=O)(O)O)/C,5280787,ITPLBNCCPZSWEU-HMMYKYKNSA-N
HMDB0011128,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C,24779491,IQGPMZRCLCCXAG-RUZDIDTESA-N
HMDB0011129,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480667,KIHAGWUUUHJRMS-JOCHJYFZSA-N
HMDB0011134,CCCCC/C=C\C/C=C\C/C=C\C=C\[C@H](CCCC(=O)O)O,5280733,KGIJOOYOSFUGPC-JGKLHWIESA-N
HMDB0011135,CCCCC/C=C\C/C=C\C/C=C\C=C\C(CCCC(=O)O)OO,5283171,JNUUNUQHXIOFDA-XTDASVJISA-N
HMDB0011136,C[C@@H](CCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O)O,9548883,XFUXZHQUWPFWPR-DZBJBCEBSA-N
HMDB0011140,C(CCNC[C@H](CCN)O)C[C@@H](C(=O)O)N,65396,BZUIJMCJNWUGKQ-IUCAKERBSA-N
HMDB0011143,CCCCCCCCCCCCCCCCCCOC[C@H](CO)O,10860876,OGBUMNBNEWYMNJ-NRFANRHFSA-N
HMDB0011144,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)O)O,12051354,HUUYDUFSUADEJQ-UHFFFAOYSA-N
HMDB0011145,CCCCCCCCCCCCCCCCCC(=O)O[C@H](COCCCCCCCCCCCCCCCC)COP(=O)(O)O,52929644,BIMPCBJDAYKNLD-PSXMRANNSA-N
HMDB0011149,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,2733532,XKBJVQHMEXMFDZ-AREMUKBSSA-N
HMDB0011151,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,6443157,IQACMFWAGALEAQ-WESJWMGVSA-N
HMDB0011152,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)O,42607469,QYTPGOPLNFESQC-NUTQULCTSA-N
HMDB0011154,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)O)O,52929772,LBGSRVIXIVDRQM-OAXWQBPPSA-N
HMDB0011155,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,52929743,OLCTYLMZTXKGKH-BBNWHMLASA-N
HMDB0011174,CCC(C)C(C(=O)N1CCCC1C(=O)O)N,342734,BBIXOODYWPFNDT-UHFFFAOYSA-N
HMDB0011178,C1CC(NC1)C(=O)NCC(=O)O,98206,RNKSNIBMTUYWSH-UHFFFAOYSA-N
HMDB0011179,C1CC(NC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O,5226097,IWIANZLCJVYEFX-UHFFFAOYSA-N
HMDB0011182,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CCC(=O)C4)C)C,92132,PESKGJQREUXSRR-JDIFZLMISA-N
HMDB0011203,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,52923874,SOUFUEMRDVBNJD-APMJBGCSSA-N
HMDB0011207,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC,52923882,FZMYLOBGNYZPQO-QLSONYGBSA-N
HMDB0011209,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC,53480679,MVDFTRYOOPZXII-JEPFLRBFSA-N
HMDB0011210,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,24779384,CRBBMHQTIAELIS-KQBBALDBSA-N
HMDB0011211,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,24779386,QLEHHUPUHJPURI-PWYDUFMYSA-N
HMDB0011212,CCCCCCCCCCCCCC/C=C\OC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC,53480681,MNOGOEJZCHBAEJ-LGHFGPIWSA-N
HMDB0011213,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,52923894,WXQJKOUXCWEMOK-LUPMRSKMSA-N
HMDB0011214,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,52923896,DFANIYFZNIJQEP-FAVOOIQCSA-N
HMDB0011216,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCCCC,52923904,WXILBCFZIXHZIG-KOUVQCMKSA-N
HMDB0011217,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC,52923906,DORCYMODRHDYER-VTLIZAISSA-N
HMDB0011218,CCCCCCCCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC,53480683,XWYIIYJIVUGRQE-YDGSBDHOSA-N
HMDB0011219,CCCCCCCCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC,53480685,SWWXTMWKIUVGCD-NXTBAPBJSA-N
HMDB0011221,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,53480687,FYYVVICAMXUASI-YEHIGFSXSA-N
HMDB0011226,CCCCCCCCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,53480693,DQZNSYOOQMCBDC-PZVMGWTJSA-N
HMDB0011227,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,53480695,FAKYQMLQEAQOLK-LHZZQLRFSA-N
HMDB0011236,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,52923926,DUKGKTNZVUHGNM-MCBGMKGZSA-N
HMDB0011237,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC,52923928,YCWPYAHFDSLECT-ZFHQVLSYSA-N
HMDB0011240,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC,52923934,KMNVIRCHUMQGHD-RCINKDPXSA-N
HMDB0011242,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC,53480707,JDTHSYITWRQVSV-CESBNGMCSA-N
HMDB0011243,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,42607428,DSWOVBIRJNAJAF-NVJOKYTBSA-N
HMDB0011244,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,52923944,PWPOLLAYFXIWOQ-PXSMKGAESA-N
HMDB0011245,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC,52923946,QQZAQKGMSREYHF-KDEBBMLKSA-N
HMDB0011246,CCCCCCCCCCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,53480709,PYVYDRMXPDZRIS-FINMKEMFSA-N
HMDB0011247,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,52923950,KDEGUFHTTWTTCT-XMVXZYCSSA-N
HMDB0011251,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC,53480713,GDXHWAGFLXXWJB-FJXNGXPBSA-N
HMDB0011252,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC,52923962,LIRPHCPLRLOMHJ-ABWFFGIPSA-N
HMDB0011253,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,24779390,FHHVIBPVBBRLOR-IYACIECVSA-N
HMDB0011254,CCCCCCCCCCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,53480715,YPAPIRJFGNBODV-AMFPDOHCSA-N
HMDB0011255,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,52923964,JUCWIWDODRNWRN-REKGFNPQSA-N
HMDB0011262,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,42607430,TXHZYNSTTCIWMJ-RXSQUPBGSA-N
HMDB0011264,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC,53480727,FBDSXWIHBJVKBS-LFSKQVNVSA-N
HMDB0011269,CCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,53480729,AUJFUAPYFYTPDF-BCVQPGMVSA-N
HMDB0011272,CCCCCCCCCCCCCCCC(=O)OC(CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,53480735,MBRHHFWRXQYYAN-RTVLTNFHSA-N
HMDB0011273,CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC,53480737,MKSPXEKLAWXUQB-YZISGTAMSA-N
HMDB0011274,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,53480739,JYHADTSONAUXLU-NMAVXMHBSA-N
HMDB0011275,CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,53480741,SOSODLPIZNSISY-WDMTWABASA-N
HMDB0011276,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,53480743,AUUCOMCTAAUNNA-ASBBCAPCSA-N
HMDB0011277,CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,53480745,ABOXWZCNWOBUEO-DNRJJOHKSA-N
HMDB0011278,CCCCCC/C=C\CCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC,53480747,RWVKPDIHPPTVRQ-HWGQMOSASA-N
HMDB0011279,CCCCCC/C=C\CCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,53480749,JPNFMUKASUYGCK-ZXWSQSGJSA-N
HMDB0011280,CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,53480751,DBMSAJFSJLCYLI-YAYDGDQKSA-N
HMDB0011283,CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC,53480757,HIXAZEWYTJZKID-PYOQPOKHSA-N
HMDB0011284,CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC(CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,53480759,DYFGXBAIDOATAE-DSLLYOFSSA-N
HMDB0011285,CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC,53480761,DBQMOXDLWKVKKG-REWQMPQJSA-N
HMDB0011286,CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,53480763,HFQNRECNIUNPMU-PAAZZWMASA-N
HMDB0011287,CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,53480765,HPXHHJRUVZWLFU-BKTRUPHPSA-N
HMDB0011288,CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,53480767,FJKJTTCPLFXVEB-VRIHKRKTSA-N
HMDB0011291,CCCCCC/C=C\CCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC,53480773,GCJYMGXKZROELS-ARPDTERPSA-N
HMDB0011296,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,53480783,FKJFQKGICJZAJQ-XWKRXFSPSA-N
HMDB0011297,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,53480785,JSYLSPXKJLUURP-AGCBSNCXSA-N
HMDB0011302,CCCCCCCCCCCCCC(=O)OC(CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,53480787,SFNSPIOJURBSRT-FWMFHLHFSA-N
HMDB0011305,CCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,53480793,IWCUEZYKNAGNRQ-ILDAMNDZSA-N
HMDB0011306,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC,53480795,SUJRZRVPVIAXCE-PYRHUWMFSA-N
HMDB0011308,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC,53480799,PQIJYJGVCKCIRT-YLCPJMBASA-N
HMDB0011309,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,53480801,DIHWZUCEXWUHOD-IIVNATNGSA-N
HMDB0011310,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,53480803,GCJSAIGGRCSHDG-UWGOCUKWSA-N
HMDB0011311,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC,53480805,UMVUERLCXMUMBK-DSXXCHKPSA-N
HMDB0011312,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,53480807,ACSIRQPNAYTBRW-CBOVKQJBSA-N
HMDB0011313,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,53480809,UMDQTGZSPMWPID-CYNKDJQJSA-N
HMDB0011316,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC,53480815,GWBOVQHRCURSPU-QMFAPAEZSA-N
HMDB0011317,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC,53480817,CJYQPRLJFDUQJN-XDCBNNJESA-N
HMDB0011318,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC,53480819,MTMYCMNVROYPNG-URFJOBLASA-N
HMDB0011319,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,53480821,HNUHLIYPMNZVJJ-HCMWKDOBSA-N
HMDB0011320,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,53480823,KMIAOCFPRZDKBX-NDLZGGRQSA-N
HMDB0011321,CCCCCCCC/C=C\CCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,53480825,ZODCGHWSTRZXKA-HALYXBRLSA-N
HMDB0011324,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC,53480831,SKUXUTQFIVWLNQ-DHAWJESTSA-N
HMDB0011329,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,53480841,GJCSGDXRDRUPGA-NOOMALMASA-N
HMDB0011330,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,53480843,MHYVCIAEFGWAIU-SKTGCJPMSA-N
HMDB0011343,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,52925127,LJVXDBWIBQQKFU-CCJYEBHUSA-N
HMDB0011351,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC,52925060,OFLIDIBZDKQXPD-UKFMZXQISA-N
HMDB0011376,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,52925079,XVXISDREVDGQPX-PISDLAQISA-N
HMDB0011384,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC,52925088,AFHNYJFSTNQXTK-MTROFRMRSA-N
HMDB0011392,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,53480857,HHQFKPJXVYWLLJ-ABYSKWQHSA-N
HMDB0011470,CCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480919,DDUZNLUWXLYPCP-GOSISDBHSA-N
HMDB0011471,CCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480920,OMFJMHRPSFBIAJ-OOFWQKGWSA-N
HMDB0011472,CCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480921,GIUNBNKDUHWVHI-LJQANCHMSA-N
HMDB0011473,CCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480922,CKPBBEOJHAPPBT-HXUWFJFHSA-N
HMDB0011474,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480923,MAFRHGZTIOAXEL-WHXUGTBJSA-N
HMDB0011475,CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480924,CZYOFWNORPEFDG-KOIKXXGWSA-N
HMDB0011476,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480925,NOVZJYYJYIFXJC-MZMPXXGTSA-N
HMDB0011477,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480926,SVRBKLJIDJHADS-USWSLJGRSA-N
HMDB0011478,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480927,QYXNIRQICOBIAE-CSLWLMPESA-N
HMDB0011479,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480928,JGWWMNVPHKMUCV-WOBXFXBNSA-N
HMDB0011480,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480929,SYKRNJVTCMUCGF-JVBHARQXSA-N
HMDB0011481,CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480930,QEQAJJJSRGAOOG-XMMPIXPASA-N
HMDB0011482,CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,53480931,DGAUETYRWFLGRT-OPSAWKISSA-N
